TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup
2026-08-14,2026-08-14,CM,NSE,STK,1372,INE310C01029,HINDCOMPOS,EQ,,,,,HINDUSTAN COMPOSITES LTD.,415.35,416.45,406.1,410.25,410.05,414.55,,410.26,,,4001,1647654.35,299,F1,1,,,,,,Cash Only,Unclassified,410.93333333333334,411.275,410.5916666666667,411.275,410.5916666666667,0.6833333333332803,0.16656510257971488,Narrow,Bearish,Below CPR,False,True,0.25,60,1682283.85,Lower,True,Short
2026-08-14,2026-08-14,CM,NSE,STK,21275,INE519C01017,SUMMITSEC,EQ,,,,,SUMMIT SECURITIES LTD,1440.0,1460.0,1435.0,1443.9,1447.5,1440.9,,1443.84,,,1460,2109745.0,301,F1,1,,,,,,Cash Only,Unclassified,1446.3,1447.5,1445.1,1447.5,1445.1,2.400000000000091,0.16621649698733226,Narrow,Bearish,Below CPR,False,True,0.2,60,3556658.7,Inside,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,910,INE066A01021,EICHERMOT,EQ,,,,,EICHER MOTORS LTD,8100.0,8143.0,8030.0,8066.5,8066.5,8100.0,,8066.73,,,297145,2410143652.5,38007,F1,1,,,,,,F&O + Cash,Automobile and Auto Components,8079.833333333333,8086.5,8073.166666666666,8086.5,8073.166666666666,13.33333333333394,0.16529267133619216,Narrow,Bearish,Below CPR,False,True,0.2833333333333333,60,3441139750.0,Overlapping,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,3078,INE631A01022,SHANTIGEAR,EQ,,,,,SHANTHI GEARS LTD,397.2,400.85,396.0,397.45,396.0,394.3,,397.44,,,11521,4594255.0,603,F1,1,,,,,,Cash Only,Unclassified,398.09999999999997,398.425,397.7749999999999,398.425,397.7749999999999,0.650000000000091,0.16354258397284965,Narrow,Bearish,Below CPR,False,True,0.21666666666666667,60,5772265.525,Higher,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,16719,INE326B01035,ALMONDZ,EQ,,,,,ALMONDZ GLOBAL SEC LTD,14.45,14.56,14.11,14.3,14.5,14.22,,14.18,,,73306,1053366.35,268,F1,1,,,,,,Cash Only,Unclassified,14.323333333333332,14.335,14.311666666666664,14.335,14.311666666666664,0.02333333333333698,0.16317016317018868,Narrow,Bearish,Below CPR,False,True,0.15,60,1272137.9649999999,Inside,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,20134,INE874I01013,RAMKY,EQ,,,,,RAMKY INFRA LTD,392.1,395.0,387.0,390.05,390.0,393.65,,390.05,,,24128,9407596.05,855,F1,1,,,,,,Cash Only,Unclassified,390.68333333333334,391.0,390.3666666666667,391.0,390.3666666666667,0.6333333333333258,0.16237234542579815,Narrow,Bearish,Below CPR,False,True,0.11666666666666667,60,20258360.475,Overlapping,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,14466,INE884B01025,KIRLFER,EQ,,,,,KIRLOSKAR FERROUS IND LTD,435.55,438.7,428.0,432.3,431.0,435.55,,432.27,,,74535,32225302.0,4022,F1,1,,,,,,Cash Only,Unclassified,433.0,433.35,432.65,433.35,432.65,0.7000000000000455,0.16192458940551596,Narrow,Bearish,Below CPR,False,True,0.18333333333333332,60,30897198.0,Lower,True,Short
2026-08-14,2026-08-14,CM,NSE,STK,1922,INE237A01036,KOTAKBANK,EQ,,,,,KOTAK MAHINDRA BANK LTD,393.1,394.35,389.85,391.15,391.15,392.4,,391.18,,,9519332,3731712618.25,125474,F1,1,,,,,,F&O + Cash,Financial Services,391.7833333333333,392.1,391.4666666666666,392.1,391.4666666666666,0.6333333333334394,0.16191571860755197,Narrow,Bearish,Below CPR,False,True,0.2,60,5244712181.95,Overlapping,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,5352,INE0GFE01026,EXXARO,EQ,,,,,EXXARO TILES LIMITED,6.29,6.29,6.12,6.19,6.15,6.19,,6.15,,,61847,382712.17,225,F1,1,,,,,,Cash Only,Unclassified,6.2,6.205,6.195,6.205,6.195,0.009999999999999787,0.16155088852988345,Narrow,Bearish,Below CPR,False,True,0.16666666666666666,60,1013592.84,Lower,True,Short
2026-08-14,2026-08-14,CM,NSE,STK,3506,INE280A01028,TITAN,EQ,,,,,TITAN COMPANY LIMITED,5064.0,5090.5,5046.4,5056.2,5056.2,5063.7,,5056.55,,,587764,2980954599.5,50374,F1,1,,,,,,F&O + Cash,Consumer Durables,5064.366666666666,5068.45,5060.283333333332,5068.45,5060.283333333332,8.16666666666788,0.16151787244705273,Narrow,Bearish,Below CPR,False,True,0.31666666666666665,60,3189044254.8,Higher,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,16123,INE316L01019,BHARATWIRE,EQ,,,,,BHARAT WIRE ROPES LTD.,191.93,191.93,185.0,188.01,188.95,190.59,,188.02,,,106265,19948428.06,2602,F1,1,,,,,,Cash Only,Unclassified,188.31333333333336,188.465,188.16166666666672,188.465,188.16166666666672,0.3033333333332848,0.16133893587217957,Narrow,Bearish,Below CPR,False,True,0.13333333333333333,60,32302658.96,Lower,True,Short
2026-08-14,2026-08-14,CM,NSE,STK,23175,INE0QN801017,KRYSTAL,EQ,,,,,KRYSTAL INTEGRATED SER L,622.3,623.0,620.0,620.0,620.0,620.1,,620.0,,,16022,9935710.6,221,F1,1,,,,,,Cash Only,Unclassified,621.0,621.5,620.5,621.5,620.5,1.0,0.16129032258064516,Narrow,Bearish,Below CPR,False,True,0.26666666666666666,60,6415369.325,Overlapping,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,13517,INE548C01032,EMAMILTD,EQ,,,,,EMAMI LIMITED,401.95,407.4,401.15,403.3,403.0,402.4,,403.28,,,288917,116579363.15,12419,F1,1,,,,,,Cash Only,Fast Moving Consumer Goods,403.95,404.275,403.625,404.275,403.625,0.6499999999999773,0.16117034465657754,Narrow,Bearish,Below CPR,False,True,0.15,60,176807710.05,Higher,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,14890,INE642Z01026,AKI,EQ,,,,,AKI INDIA LIMITED,4.22,4.31,4.01,4.15,4.11,4.23,,4.17,,,119065,492402.88,337,F1,1,,,,,,Cash Only,Unclassified,4.156666666666667,4.16,4.153333333333334,4.16,4.153333333333334,0.0066666666666659324,0.1606425702811068,Narrow,Bearish,Below CPR,False,True,0.15,60,319264.865,Lower,True,Short
2026-08-14,2026-08-14,CM,NSE,STK,559,INE594B01012,BSL,EQ,,,,,BSL LTD,122.08,123.49,122.0,122.45,122.0,122.08,,122.36,,,2049,251172.13,59,F1,1,,,,,,Cash Only,Unclassified,122.64666666666666,122.745,122.54833333333332,122.745,122.54833333333332,0.19666666666668675,0.16060977269635504,Narrow,Bearish,Below CPR,False,True,0.13333333333333333,60,408401.41500000004,Inside,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,760351,INE119201023,PARKHOSPS,EQ,,,,,PARK MEDI WORLD LIMITED,283.0,284.55,279.5,281.35,281.9,281.1,,281.35,,,206154,58076708.95,5525,F1,1,,,,,,Cash Only,Unclassified,281.8,282.025,281.57500000000005,282.025,281.57500000000005,0.4499999999999318,0.15994313133105803,Narrow,Bearish,Below CPR,False,True,0.13333333333333333,60,189951168.125,Overlapping,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,14116,INE524B01027,GANDHITUBE,EQ,,,,,GANDHI SPL. TUBES LTD,882.65,894.0,875.9,882.85,886.0,882.65,,882.61,,,7689,6827156.9,453,F1,1,,,,,,Cash Only,Unclassified,884.25,884.95,883.55,884.95,883.55,1.400000000000091,0.15857733476809094,Narrow,Bearish,Below CPR,False,True,0.4666666666666667,60,4484642.525,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,245,INE0CHO01012,ADL,EQ,,,,,ARCHIDPLY DECOR LIMITED,70.5,71.01,68.4,69.54,70.39,70.71,,69.54,,,2535,174379.27,35,F1,1,,,,,,Cash Only,Unclassified,69.65000000000002,69.70500000000001,69.59500000000003,69.70500000000001,69.59500000000003,0.10999999999998522,0.158182341098627,Narrow,Bearish,Below CPR,False,True,0.13559322033898305,59,58483.85,Lower,True,Short
2026-08-14,2026-08-14,CM,NSE,STK,762653,INE280B01018,ELANTAS,EQ,,,,,ELANTAS BECK INDIA LTD.,11499.0,12320.0,11351.0,11807.5,11830.0,11519.0,,11807.05,,,5875,70528561.5,2262,F1,1,,,,,,Cash Only,Unclassified,11826.166666666666,11835.5,11816.833333333332,11835.5,11816.833333333332,18.66666666666788,0.15809160844097295,Narrow,Bearish,Below CPR,False,True,0.11666666666666667,60,9537038.5,Inside,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,31837,INE099F01013,SREEL,EQ,,,,,SREELEATHERS LIMITED,244.75,245.78,237.0,240.82,243.01,239.76,,240.83,,,11063,2660214.87,319,F1,1,,,,,,Cash Only,Unclassified,241.19999999999996,241.39,241.00999999999993,241.39,241.00999999999993,0.3800000000000523,0.15779420313929587,Narrow,Bearish,Below CPR,False,True,0.16666666666666666,60,1169678.29,Inside,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,1250,INE172A01027,CASTROLIND,EQ,,,,,CASTROL INDIA LIMITED,187.39,188.0,186.52,186.82,187.03,187.42,,186.81,,,1409953,263920568.21,26673,F1,1,,,,,,Cash Only,Oil Gas & Consumable Fuels,187.11333333333332,187.26,186.96666666666664,187.26,186.96666666666664,0.29333333333335077,0.15701388145452885,Narrow,Bearish,Below CPR,False,True,0.5666666666666667,60,192882900.73000002,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,763800,INE2FMX01012,AASTHA,EQ,,,,,AASTHA SPINTEX LIMITED,74.1,75.47,73.5,74.31,74.33,74.53,,74.32,,,321964,24007435.95,2775,F1,1,,,,,,Cash Only,Unclassified,74.42666666666666,74.485,74.36833333333333,74.485,74.36833333333333,0.11666666666667425,0.15699995514288015,Narrow,Bearish,Below CPR,False,True,0.2,20,328610357.65999997,Overlapping,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,2645,INE03RS01027,DRCSYSTEMS,EQ,,,,,DRC SYSTEMS INDIA LIMITED,12.94,12.98,12.66,12.79,12.89,12.82,,12.79,,,19607,251351.24,222,F1,1,,,,,,Cash Only,Unclassified,12.81,12.82,12.8,12.82,12.8,0.019999999999999574,0.1563721657544924,Narrow,Bearish,Below CPR,False,True,0.15,60,485745.4,Lower,True,Short
2026-08-14,2026-08-14,CM,NSE,STK,28687,INE0TO701015,MAMATA,EQ,,,,,MAMATA MACHINERY LIMITED,420.0,435.0,420.0,426.5,429.0,425.6,,426.49,,,94965,40809680.45,3218,F1,1,,,,,,Cash Only,Unclassified,427.1666666666667,427.5,426.83333333333337,427.5,426.83333333333337,0.6666666666666288,0.1563110590074159,Narrow,Bearish,Below CPR,False,True,0.23333333333333334,60,22140180.5,Higher,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,7227,INE0BV301023,MAPMYINDIA,EQ,,,,,C.E. INFO SYSTEMS LIMITED,993.7,999.0,985.0,989.7,985.0,993.7,,989.7,,,69778,69289802.1,5440,F1,1,,,,,,Cash Only,Information Technology,991.2333333333332,992.0,990.4666666666665,992.0,990.4666666666665,1.5333333333335304,0.15492910309523394,Narrow,Bearish,Below CPR,False,True,0.11666666666666667,60,306435246.2,Lower,True,Short
2026-08-14,2026-08-14,CM,NSE,STK,13218,INE142Q01026,SULA,EQ,,,,,SULA VINEYARDS LIMITED,150.35,151.55,149.0,149.93,149.95,150.12,,149.93,,,216285,32424977.68,3493,F1,1,,,,,,Cash Only,Unclassified,150.16,150.275,150.045,150.275,150.045,0.2300000000000182,0.1534049222970841,Narrow,Bearish,Below CPR,False,True,0.3333333333333333,60,35101551.16500001,Lower,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,27161,INE704H01022,CINELINE,EQ,,,,,CINELINE INDIA LIMITED,90.1,90.79,89.2,89.79,89.89,89.18,,89.79,,,5534,496224.16,90,F1,1,,,,,,Cash Only,Unclassified,89.92666666666668,89.995,89.85833333333335,89.995,89.85833333333335,0.13666666666665606,0.15220700152205818,Narrow,Bearish,Below CPR,False,True,0.15,60,938855.05,Higher,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,17957,INE123F01029,MMTC,EQ,,,,,MMTC LIMITED,64.1,64.99,64.0,64.35,64.3,63.89,,64.35,,,1263041,81497836.47,9964,F1,1,,,,,,Cash Only,Services,64.44666666666667,64.495,64.39833333333334,64.495,64.39833333333334,0.09666666666666401,0.15022015022014612,Narrow,Bearish,Below CPR,False,True,0.15,60,116467075.02000001,Higher,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,9539,INE732S01012,SAKAR,EQ,,,,,SAKAR HEALTHCARE LIMITED,917.0,924.25,831.55,875.95,878.0,918.3,,875.95,,,272747,237751421.2,15732,F1,1,,,,,,Cash Only,Unclassified,877.25,877.9,876.6,877.9,876.6,1.2999999999999545,0.1484102973913984,Narrow,Bearish,Below CPR,False,True,0.11666666666666667,60,105878496.4,Lower,True,Short
2026-08-14,2026-08-14,CM,NSE,STK,13423,INE050401020,ELIN,EQ,,,,,ELIN ELECTRONICS LIMITED,100.32,106.0,97.55,101.55,102.0,99.59,,101.55,,,1012733,104504449.07,9801,F1,1,,,,,,Cash Only,Unclassified,101.7,101.775,101.625,101.775,101.625,0.15000000000000568,0.14771048744461418,Narrow,Bearish,Below CPR,False,True,0.13333333333333333,60,12274748.08,Higher,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,13352,INE383H01017,MALUPAPER,EQ,,,,,MALU PAPER MILLS LIMITED,32.0,32.0,31.4,31.63,31.45,31.74,,31.63,,,602,19056.17,27,F1,1,,,,,,Cash Only,Unclassified,31.676666666666666,31.7,31.653333333333332,31.7,31.653333333333332,0.046666666666666856,0.14753925598060974,Narrow,Bearish,Below CPR,False,True,0.13333333333333333,60,274910.695,Inside,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,20374,INE522F01014,COALINDIA,EQ,,,,,COAL INDIA LTD,409.8,410.4,405.6,407.1,407.1,410.5,,407.11,,,5000302,2036625924.0,85473,F1,1,,,,,,F&O + Cash,Oil Gas & Consumable Fuels,407.7,408.0,407.4,408.0,407.4,0.6000000000000227,0.14738393515107412,Narrow,Bearish,Below CPR,False,True,0.25,60,2441114853.85,Lower,True,Short
2026-08-14,2026-08-14,CM,NSE,STK,16045,INE689W01016,PRINCEPIPE,EQ,,,,,PRINCE PIPES FITTINGS LTD,281.6,289.0,280.25,284.0,283.7,281.6,,284.02,,,336008,95645341.95,9514,F1,1,,,,,,Cash Only,Unclassified,284.4166666666667,284.625,284.20833333333337,284.625,284.20833333333337,0.41666666666662877,0.14671361502346084,Narrow,Bearish,Below CPR,False,True,0.15,60,63494070.95,Higher,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,11905,INE955D01029,GENUSPOWER,EQ,,,,,GENUS POWER INFRASTRU LTD,303.8,317.0,302.55,309.1,308.7,306.55,,309.11,,,2241462,698431585.45,32689,F1,1,,,,,,Cash Only,Unclassified,309.55,309.775,309.32500000000005,309.775,309.32500000000005,0.4499999999999318,0.1455839534131128,Narrow,Bearish,Below CPR,False,True,0.13333333333333333,60,341192537.95000005,Higher,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,11262,INE203G01027,IGL,EQ,,,,,INDRAPRASTHA GAS LTD,151.6,153.24,150.82,151.7,151.8,151.77,,151.7,,,880808,133970375.04,19352,F1,1,,,,,,Cash Only,Oil Gas & Consumable Fuels,151.92,152.03,151.80999999999997,152.03,151.80999999999997,0.22000000000002728,0.14502307185235813,Narrow,Bearish,Below CPR,False,True,0.23333333333333334,60,278279899.5,Overlapping,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,16913,INE025R01021,ARTEMISMED,EQ,,,,,ARTEMIS MED SERVICE LTD,318.3,319.0,311.85,314.75,314.2,317.85,,314.77,,,165255,52047962.85,5980,F1,1,,,,,,Cash Only,Unclassified,315.2,315.425,314.97499999999997,315.425,314.97499999999997,0.4500000000000455,0.1429706115965196,Narrow,Bearish,Below CPR,False,True,0.15,60,42674885.175,Lower,True,Short
2026-08-14,2026-08-14,CM,NSE,STK,10099,INE102D01028,GODREJCP,EQ,,,,,GODREJ CONSUMER PRODUCTS,941.5,942.6,930.0,934.3,934.3,936.9,,934.34,,,2075321,1944711284.4,43540,F1,1,,,,,,F&O + Cash,Fast Moving Consumer Goods,935.6333333333332,936.3,934.9666666666665,936.3,934.9666666666665,1.333333333333485,0.14270933675837363,Narrow,Bearish,Below CPR,False,True,0.2,60,959080560.0,Higher,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,5428,INE948A01012,TRIGYN,EQ,,,,,TRIGYN TECHNOLOGIES LTD,56.0,56.67,55.71,56.07,56.0,56.02,,56.07,,,24374,1368778.13,470,F1,1,,,,,,Cash Only,Unclassified,56.15,56.19,56.11,56.19,56.11,0.0799999999999983,0.14267879436418457,Narrow,Bearish,Below CPR,False,True,0.16666666666666666,60,1515773.5150000001,Higher,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,16669,INE917I01010,BAJAJ-AUTO,EQ,,,,,BAJAJ AUTO LIMITED,11698.0,11785.0,11665.0,11700.0,11700.0,11661.0,,11700.0,,,241415,2830325690.0,36088,F1,1,,,,,,F&O + Cash,Automobile and Auto Components,11716.666666666666,11725.0,11708.333333333332,11725.0,11708.333333333332,16.66666666666788,0.14245014245015283,Narrow,Bearish,Below CPR,False,True,0.26666666666666666,60,3591759580.0,Higher,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,527,INE094J01016,UTIAMC,EQ,,,,,UTI ASSET MNGMT CO LTD,909.0,913.45,906.5,908.05,909.95,908.5,,908.05,,,40938,37246777.15,4623,F1,1,,,,,,Cash Only,Financial Services,909.3333333333334,909.975,908.6916666666667,909.975,908.6916666666667,1.283333333333303,0.14132848778517737,Narrow,Bearish,Below CPR,False,True,0.31666666666666665,60,124645557.825,Overlapping,False,No setup
2026-08-14,2026-08-14,CM,NSE,STK,19,INE189B01011,STYRENIX,EQ,,,,,STYRENIX PERFORMANCE LTD,2193.0,2203.5,2173.1,2183.7,2186.0,2193.0,,2183.7,,,24549,53763731.5,2830,F1,1,,,,,,Cash Only,Unclassified,2186.766666666667,2188.3,2185.2333333333336,2188.3,2185.2333333333336,3.066666666666606,0.14043443085893698,Narrow,Bearish,Below CPR,False,True,0.16666666666666666,60,52680557.35,Lower,True,Short
2026-08-14,2026-08-14,CM,NSE,STK,3411,INE670A01012,TATAELXSI,EQ,,,,,TATA ELXSI LIMITED,3778.1,3809.5,3751.7,3772.7,3772.7,3778.0,,3772.53,,,93110,351302503.7,10784,F1,1,,,,,,F&O + Cash,Information Technology,3777.9666666666667,3780.6,3775.3333333333335,3780.6,3775.3333333333335,5.266666666666424,0.13959940272659963,Narrow,Bearish,Below CPR,False,True,0.16666666666666666,60,1157319996.35,Higher,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,15002,INE550H01011,SUPREMEINF,EQ,,,,,SUPREME INFRA. LTD.,92.0,93.96,88.16,90.87,91.97,89.15,,90.87,,,94521,8577094.13,1568,F1,1,,,,,,Cash Only,Unclassified,90.99666666666667,91.06,90.93333333333334,91.06,90.93333333333334,0.12666666666666515,0.13939327244048108,Narrow,Bearish,Below CPR,False,True,0.15,60,5492405.324999999,Higher,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,19913,INE192R01011,DMART,EQ,,,,,AVENUE SUPERMARTS LIMITED,4074.8,4098.9,4038.0,4060.0,4060.0,4070.0,,4059.99,,,357867,1454654216.7,30801,F1,1,,,,,,F&O + Cash,Consumer Services,4065.633333333333,4068.45,4062.8166666666666,4068.45,4062.8166666666666,5.633333333333212,0.13875205254515302,Narrow,Bearish,Below CPR,False,True,0.21666666666666667,60,1819017070.15,Higher,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,1476,INE008A01015,IDBI,EQ,,,,,IDBI BANK LIMITED,82.6,83.14,82.1,82.45,82.3,82.88,,82.45,,,1946299,160795646.88,14482,F1,1,,,,,,Cash Only,Financial Services,82.56333333333333,82.62,82.50666666666666,82.62,82.50666666666666,0.11333333333334394,0.13745704467355238,Narrow,Bearish,Below CPR,False,True,0.15,60,582622617.59,Lower,True,Short
2026-08-14,2026-08-14,CM,NSE,STK,10285,INE193B01039,AYMSYNTEX,EQ,,,,,AYM SYNTEX LIMITED,261.75,276.6,258.0,266.75,266.8,256.45,,266.77,,,110188,29596903.1,3176,F1,1,,,,,,Cash Only,Unclassified,267.1166666666667,267.3,266.93333333333334,267.3,266.93333333333334,0.36666666666667425,0.13745704467354236,Narrow,Bearish,Below CPR,False,True,0.08333333333333333,60,6238380.99,Higher,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,761197,INE0V0W01025,GKSL,EQ,,,,,GUJARAT KIDNEY N SUP SP L,136.18,139.0,134.42,136.43,136.7,136.18,,136.45,,,138973,19008915.54,1857,F1,1,,,,,,Cash Only,Unclassified,136.61666666666665,136.70999999999998,136.5233333333333,136.70999999999998,136.5233333333333,0.18666666666666742,0.1368223020352323,Narrow,Bearish,Below CPR,False,True,0.16666666666666666,60,25654905.75,Higher,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,2263,INE545U01014,BANDHANBNK,EQ,,,,,BANDHAN BANK LIMITED,175.5,176.3,173.51,174.55,174.55,175.9,,174.55,,,2509360,438304633.67,15411,F1,1,,,,,,F&O + Cash,Financial Services,174.78666666666666,174.905,174.66833333333332,174.905,174.66833333333332,0.2366666666666788,0.13558674687291825,Narrow,Bearish,Below CPR,False,True,0.2,60,1756513703.45,Lower,True,Short
2026-08-14,2026-08-14,CM,NSE,STK,11532,INE481G01011,ULTRACEMCO,EQ,,,,,ULTRATECH CEMENT LIMITED,11657.0,11698.0,11587.0,11619.0,11619.0,11706.0,,11620.95,,,198920,2314961004.0,28843,F1,1,,,,,,F&O + Cash,Construction Materials,11634.666666666666,11642.5,11626.833333333332,11642.5,11626.833333333332,15.66666666666788,0.13483661818287185,Narrow,Bearish,Below CPR,False,True,0.25,60,2871142452.5,Lower,True,Short
2026-08-14,2026-08-14,CM,NSE,STK,7200,INE217L01019,SHRIRAMPPS,EQ,,,,,SHRIRAM PROPERTIES LTD,78.01,78.84,77.69,78.11,78.1,78.01,,78.11,,,448939,35142219.71,3210,F1,1,,,,,,Cash Only,Unclassified,78.21333333333332,78.265,78.16166666666665,78.265,78.16166666666665,0.10333333333335304,0.13229206674350663,Narrow,Bearish,Below CPR,False,True,0.18333333333333332,60,43881327.965,Lower,True,Short
2026-08-14,2026-08-14,CM,NSE,STK,2998,INE018401013,SUVIDHAA,EQ,,,,,SUVIDHAA INFOSERVE LTD,2.5,2.56,2.49,2.52,2.53,2.54,,2.52,,,27292,68934.87,102,F1,1,,,,,,Cash Only,Unclassified,2.5233333333333334,2.5250000000000004,2.5216666666666665,2.5250000000000004,2.5216666666666665,0.0033333333333338544,0.13227513227515295,Narrow,Bearish,Below CPR,False,True,0.2,60,250028.005,Overlapping,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,17364,INE410B01037,VINATIORGA,EQ,,,,,VINATI ORGANICS LTD,1343.9,1349.9,1332.0,1338.3,1345.0,1344.6,,1337.59,,,33228,44537595.6,3340,F1,1,,,,,,Cash Only,Unclassified,1340.0666666666666,1340.95,1339.1833333333332,1340.95,1339.1833333333332,1.7666666666668789,0.13200826919725614,Narrow,Bearish,Below CPR,False,True,0.23333333333333334,60,60853783.5,Lower,True,Short
2026-08-14,2026-08-14,CM,NSE,STK,2606,INE970X01018,LEMONTREE,EQ,,,,,LEMON TREE HOTELS LTD,109.05,109.74,108.53,108.92,108.7,109.05,,108.92,,,2255426,246056562.94,27715,F1,1,,,,,,Cash Only,Consumer Services,109.06333333333333,109.13499999999999,108.99166666666667,109.13499999999999,108.99166666666667,0.14333333333331666,0.13159505447421654,Narrow,Bearish,Below CPR,False,True,0.2,60,305200278.78,Overlapping,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,2106,INE347A01017,MANGLMCEM,EQ,,,,,MANGALAM CEMENT LTD,900.8,905.2,891.0,896.35,896.4,902.85,,896.33,,,21568,19382541.5,540,F1,1,,,,,,Cash Only,Unclassified,897.5166666666668,898.1,896.9333333333335,898.1,896.9333333333335,1.166666666666515,0.13015749056356501,Narrow,Bearish,Below CPR,False,True,0.23333333333333334,60,36136492.95,Lower,True,Short
2026-08-14,2026-08-14,CM,NSE,STK,14346,INE998H01012,ORIENTALTL,EQ,,,,,ORIENTAL TRIMEX LTD,5.05,5.28,5.0,5.13,5.11,5.05,,5.13,,,67907,348505.85,249,F1,1,,,,,,Cash Only,Unclassified,5.136666666666667,5.140000000000001,5.133333333333333,5.140000000000001,5.133333333333333,0.006666666666667709,0.1299545159194485,Narrow,Bearish,Below CPR,False,True,0.23333333333333334,60,401387.33,Higher,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,762163,INE0LZF01013,CORDELIA,EQ,,,,,WATERWAYS LEISURE TOUR L,844.8,845.95,833.0,837.85,840.0,841.15,,837.81,,,45213,37872400.3,2615,F1,1,,,,,,Cash Only,Unclassified,838.9333333333334,839.475,838.3916666666668,839.475,838.3916666666668,1.0833333333332575,0.12929919834496123,Narrow,Bearish,Below CPR,False,True,0.15151515151515152,33,243171584.65,Lower,True,Short
2026-08-14,2026-08-14,CM,NSE,STK,4957,INE691Z01023,GANGAFORGE,EQ,,,,,GANGA FORGING LIMITED,2.62,2.63,2.62,2.62,2.63,2.51,,2.62,,,40584666,106631396.52,10654,F1,1,,,,,,Cash Only,Unclassified,2.6233333333333335,2.625,2.621666666666667,2.625,2.621666666666667,0.0033333333333329662,0.12722646310431168,Narrow,Bearish,Below CPR,False,True,0.05405405405405406,37,1030041.74,Higher,True,No setup
2026-08-14,2026-08-14,CM,NSE,STK,1923,INE658T01017,WEALTH,EQ,,,,,WEALTH FRST PORT. MG. LTD,912.7,912.7,895.0,902.15,908.85,912.7,,901.89,,,2189,1984422.85,339,F1,1,,,,,,Cash Only,Unclassified,903.2833333333333,903.85,902.7166666666666,903.85,902.7166666666666,1.1333333333334394,0.12562581980085788,Narrow,Bearish,Below CPR,False,True,0.21666666666666667,60,1937556.025,Lower,True,Short
2026-08-14,2026-08-14,CM,NSE,STK,4992,INE221J01015,SHARDACROP,EQ,,,,,SHARDA CROPCHEM LTD.,792.7,793.65,782.1,786.4,785.25,792.7,,786.44,,,115668,90996790.25,8766,F1,1,,,,,,Cash Only,Unclassified,787.3833333333333,787.875,786.8916666666667,787.875,786.8916666666667,0.9833333333333485,0.12504238724991715,Narrow,Bearish,Below CPR,False,True,0.23333333333333334,60,162144574.675,Lower,True,Short
